ASIN,YEAR,MONTH,DAY,STAR_5,STAR_4,STAR_3,STAR_2,STAR_1,STAR_AVG,
B0001DBM3U,2022,3,7,67,17,8,5,3,4.4,2022-03-07 02:52:46.419176
B098RCRRGQ,2022,3,7,71,14,7,4,4,4.4,2022-03-07 02:52:53.903377
B00UHNRF7Q,2022,3,7,69,17,10,1,3,4.5,2022-03-07 02:53:00.658826
B00KLMZA0M,2022,3,7,73,17,5,4,2,4.5,2022-03-07 02:53:07.548651
B07GJTX8YF,2022,3,7,72,15,9,2,2,4.5,2022-03-07 02:53:15.541186
B0073FO9AM,2022,3,7,80,11,4,3,3,4.6,2022-03-07 02:53:22.428260
B08SCVBB23,2022,3,7,60,19,6,5,10,4.2,2022-03-07 02:53:29.200273
B07BYL3DNF,2022,3,7,82,9,3,2,4,4.6,2022-03-07 02:53:36.025416
B012P630DA,2022,3,7,73,15,6,2,5,4.5,2022-03-07 02:53:43.208096
B08667TFP1,2022,3,7,78,11,5,3,2,4.6,2022-03-07 02:53:50.051203
B08PCLM61W,2022,3,7,81,9,7,1,2,4.7,2022-03-07 02:53:56.881555
B09LR6NPC7,2022,3,7,75,25,0,0,0,4.8,2022-03-07 02:54:03.401303
B08Y66BKJB,2022,3,7,65,12,12,4,6,4.3,2022-03-07 02:54:10.610263
B009I18M5M,2022,3,7,74,14,6,3,2,4.5,2022-03-07 02:54:18.040048
B01N5FWFTU,2022,3,7,74,13,7,3,4,4.5,2022-03-07 02:54:24.716694
B089TP4HQ2,2022,3,7,50,7,0,26,17,3.5,2022-03-07 02:54:31.716997
B08HJFFH7S,2022,3,7,74,12,6,0,8,4.4,2022-03-07 02:54:38.980733
B0771W6QN5,2022,3,7,80,9,4,2,5,4.6,2022-03-07 02:54:45.978807
B093QJBJWT,2022,3,7,61,21,6,7,4,4.3,2022-03-07 02:54:52.472810
B01JBN0ZZ6,2022,3,7,73,14,6,3,4,4.5,2022-03-07 02:54:58.946775
B09BRCS9CD,2022,3,7,71,10,7,8,4,4.4,2022-03-07 02:55:06.663823
B003ZQ431I,2022,3,7,74,14,6,3,3,4.5,2022-03-07 02:55:14.199543
B07V2PS4SJ,2022,3,7,66,12,10,5,8,4.2,2022-03-07 02:55:21.847845
B078FWQ9PF,2022,3,7,76,11,5,2,7,4.5,2022-03-07 02:55:28.538338
B071HGC4R9,2022,3,7,68,10,7,8,8,4.2,2022-03-07 02:55:36.009520
B07RRZ2MNT,2022,3,7,56,18,13,6,7,4.1,2022-03-07 02:55:43.576543
B09HNM2MQH,2022,3,7,74,16,10,0,0,4.6,2022-03-07 02:55:57.691266
B00T6HMVDM,2022,3,7,72,14,8,4,3,4.5,2022-03-07 02:56:04.733176
B00SNENVFG,2022,3,7,74,13,3,3,6,4.5,2022-03-07 02:56:11.905591
B00H7GA9CO,2022,3,7,62,12,16,6,4,4.2,2022-03-07 02:56:19.349988
B077NWRFMK,2022,3,7,67,18,6,3,6,4.4,2022-03-07 02:56:26.413528
B00DP5RPLO,2022,3,7,71,12,8,3,6,4.4,2022-03-07 02:56:33.589572
B01LZAL4PE,2022,3,7,65,15,10,4,7,4.3,2022-03-07 02:56:40.638276
B00NB3XVMC,2022,3,7,66,14,7,5,7,4.3,2022-03-07 02:56:47.432410
B08HR61FRX,2022,3,7,60,15,11,5,9,4.1,2022-03-07 02:56:54.126420
B01GQLOJAS,2022,3,7,70,10,7,0,13,4.2,2022-03-07 02:57:00.490923
B01N2JKVVR,2022,3,7,78,10,7,2,3,4.6,2022-03-07 02:57:06.782553
B00NYAO2HK,2022,3,7,74,13,6,3,4,4.5,2022-03-07 02:57:13.753210
B07P48LNTG,2022,3,7,80,11,4,1,4,4.6,2022-03-07 02:57:20.092473
B002CMLRWO,2022,3,7,85,10,2,2,2,4.8,2022-03-07 02:57:27.914628
B07D5YQP8H,2022,3,7,74,10,9,1,6,4.5,2022-03-07 02:57:34.476892
B07FTLYSZM,2022,3,7,79,10,4,3,4,4.6,2022-03-07 02:57:40.736918
B002EKCZZM,2022,3,7,73,13,7,3,5,4.5,2022-03-07 02:57:48.021416
B084JQN21S,2022,3,7,62,19,10,5,4,4.3,2022-03-07 02:57:54.938434
B08F8S5T21,2022,3,7,55,19,19,2,5,4.2,2022-03-07 02:58:01.858893
B003NMVN9E,2022,3,7,75,14,5,1,4,4.6,2022-03-07 02:58:08.337724
B00ANSD2LI,2022,3,7,79,12,5,2,2,4.6,2022-03-07 02:58:15.556123
B078WZ9WW1,2022,3,7,82,6,6,3,3,4.6,2022-03-07 02:58:22.448726
B07XYM36DQ,2022,3,7,77,13,6,2,2,4.6,2022-03-07 02:58:30.111010
B06X6MKJ9R,2022,3,7,84,8,4,2,2,4.7,2022-03-07 02:58:36.717281
B08MT1TRQD,2022,3,7,58,42,0,0,0,4.6,2022-03-07 02:58:43.164601
B07XRYM5RC,2022,3,7,85,8,4,1,2,4.7,2022-03-07 02:58:50.416992
B086CNXQ4C,2022,3,7,71,14,8,4,4,4.4,2022-03-07 02:58:57.941576
B08SQZYB4B,2022,3,7,90,10,0,0,0,4.9,2022-03-07 02:59:04.255560
B000TGA2TE,2022,3,7,64,17,10,3,6,4.3,2022-03-07 02:59:11.072156
B07SPNLM4K,2022,3,7,79,14,3,1,3,4.6,2022-03-07 02:59:18.278720
B09S3WTP11,2022,3,7,0,0,0,0,0,0,2022-03-07 02:59:25.091136
B078H4HXSM,2022,3,7,83,9,5,2,2,4.7,2022-03-07 02:59:32.784177
B08NZS39ZM,2022,3,7,68,20,8,1,3,4.5,2022-03-07 02:59:40.077655
B00BJ0LFEA,2022,3,7,60,16,9,6,8,4.1,2022-03-07 02:59:47.712878
B07QW7BJR5,2022,3,7,78,10,9,0,3,4.6,2022-03-07 02:59:54.498953
B08668D171,2022,3,7,57,17,15,5,6,4.2,2022-03-07 03:00:02.158433
B084MMZR6T,2022,3,7,68,12,10,5,6,4.3,2022-03-07 03:00:08.856874
B071HRGT6H,2022,3,7,74,12,7,3,4,4.5,2022-03-07 03:00:16.823651
B00C0THEEE,2022,3,7,70,14,8,3,4,4.4,2022-03-07 03:00:24.142269
B08976DN8B,2022,3,7,74,14,6,1,4,4.5,2022-03-07 03:00:30.985709
B08MZ45SVY,2022,3,7,76,14,3,1,5,4.5,2022-03-07 03:00:37.552168
B06Y3LXYMF,2022,3,7,73,14,8,2,3,4.5,2022-03-07 03:00:44.702202
B06XKNZJ5Z,2022,3,7,78,8,6,5,3,4.5,2022-03-07 03:00:51.404136
B00YPVD6M4,2022,3,7,85,7,3,2,3,4.7,2022-03-07 03:00:57.872906
B01MRFY2I5,2022,3,7,80,6,5,4,5,4.5,2022-03-07 03:01:04.788161
B08W1KXYTK,2022,3,7,87,0,0,0,13,4.5,2022-03-07 03:01:11.351242
B00DZNN3UI,2022,3,7,75,13,5,3,3,4.5,2022-03-07 03:01:18.552290
B078XMNGF6,2022,3,7,70,14,9,3,5,4.4,2022-03-07 03:01:25.659933
B00OOUF48K,2022,3,7,72,16,6,2,4,4.5,2022-03-07 03:01:32.394946
B00CKXURDU,2022,3,7,81,10,4,0,5,4.6,2022-03-07 03:01:38.963958
B00UB6D6HM,2022,3,7,86,9,4,0,1,4.8,2022-03-07 03:01:45.738684
B00SNENVFG,2022,3,7,74,13,3,3,6,4.5,2022-03-07 03:01:52.170823
B00LEWT6BW,2022,3,7,74,11,7,3,6,4.4,2022-03-07 03:01:59.264400
B095LGTJNR,2022,3,7,78,11,5,2,4,4.6,2022-03-07 03:02:06.147494
B0176ZJIBS,2022,3,7,81,11,5,1,2,4.7,2022-03-07 03:02:12.618259
B004DBUAOS,2022,3,7,81,11,6,1,1,4.7,2022-03-07 03:02:19.364743
B07CJ7SX96,2022,3,7,80,7,6,4,4,4.6,2022-03-07 03:02:25.992506
B0855MMZXL,2022,3,7,80,9,4,2,5,4.6,2022-03-07 03:02:33.021181
B07FYM3Y1L,2022,3,7,81,10,4,1,3,4.7,2022-03-07 03:02:40.030762
B00W8DY3OQ,2022,3,7,100,0,0,0,0,5,2022-03-07 03:02:46.738563
B000GI3UEE,2022,3,7,60,16,9,6,8,4.1,2022-03-07 03:03:01.924113
B07ZWJ8749,2022,3,7,76,0,0,0,24,4,2022-03-07 03:03:08.894532
B08KD22ZVM,2022,3,7,58,15,13,5,10,4.1,2022-03-07 03:03:16.397796
B07CZ4M2P3,2022,3,7,83,9,5,2,2,4.7,2022-03-07 03:03:23.920179
B07SPM9DZ9,2022,3,7,62,20,7,8,3,4.3,2022-03-07 03:03:30.280720
B08ZBYW43T,2022,3,7,57,26,6,6,5,4.3,2022-03-07 03:03:37.247101
B08X49K22D,2022,3,7,63,16,3,7,11,4.1,2022-03-07 03:03:43.234458
B000GI3UA8,2022,3,7,63,19,9,3,6,4.3,2022-03-07 03:03:49.512208
B000BIUGUU,2022,3,7,77,9,7,2,4,4.5,2022-03-07 03:03:56.109275
B00PBHMQL8,2022,3,7,79,10,4,3,4,4.6,2022-03-07 03:04:03.258178
B07W2W88MW,2022,3,7,64,13,11,4,7,4.2,2022-03-07 03:04:10.006186
B08JTXYJDQ,2022,3,7,52,13,17,0,17,3.8,2022-03-07 03:04:17.284798
B06XKNZ6GL,2022,3,7,80,10,5,3,3,4.6,2022-03-07 03:04:24.211658
B011TCLNFS,2022,3,7,77,14,2,4,2,4.6,2022-03-07 03:04:30.965366
B08PCNPZBL,2022,3,7,76,13,6,2,2,4.6,2022-03-07 03:04:37.627826
B00XARAP6O,2022,3,7,78,9,5,4,4,4.5,2022-03-07 03:04:44.386130
B00IW2AYN6,2022,3,7,83,11,4,1,2,4.7,2022-03-07 03:04:52.490906
B08Q74HF4X,2022,3,7,83,12,3,1,1,4.7,2022-03-07 03:04:59.943979
B082JYQNHC,2022,3,7,73,11,10,4,2,4.5,2022-03-07 03:05:06.266925
B01MTJ4KOF,2022,3,7,77,12,6,2,3,4.6,2022-03-07 03:05:13.679774
B088N4RYH3,2022,3,7,78,12,5,2,2,4.6,2022-03-07 03:05:20.417506
B01KYRVFRK,2022,3,7,78,13,3,3,4,4.6,2022-03-07 03:05:26.883185
B0843PPSQ4,2022,3,7,67,9,6,5,13,4.1,2022-03-07 03:05:33.637457
B004PTBFHY,2022,3,7,62,13,11,5,9,4.1,2022-03-07 03:05:40.929437
B093TM7657,2022,3,7,68,12,0,9,12,4.1,2022-03-07 03:05:47.679743
B07JQ63MNL,2022,3,7,64,18,12,2,4,4.4,2022-03-07 03:05:54.977653
B01MU9VI4Q,2022,3,7,77,11,6,2,3,4.6,2022-03-07 03:06:02.588905
B08HP4BZRF,2022,3,7,81,13,4,1,1,4.7,2022-03-07 03:06:09.609324
B06Y1W61X4,2022,3,7,82,13,0,0,5,4.7,2022-03-07 03:06:15.796281
B07VVS4PFD,2022,3,7,87,0,13,0,0,4.7,2022-03-07 03:06:22.154731
B08SXSWC7Y,2022,3,7,82,8,5,1,4,4.6,2022-03-07 03:06:29.791574
B01HQCGYDQ,2022,3,7,80,10,5,2,3,4.6,2022-03-07 03:06:37.320221
B095Z1DFYK,2022,3,7,70,17,8,2,4,4.5,2022-03-07 03:06:44.532611
B07BDFVCBB,2022,3,7,67,16,9,3,5,4.4,2022-03-07 03:06:51.238208
B08N542PFR,2022,3,7,57,16,15,5,7,4.1,2022-03-07 03:06:59.025885
B0054Y14KW,2022,3,7,80,12,5,1,2,4.7,2022-03-07 03:07:06.305906
B00FLI0MTK,2022,3,7,77,13,6,2,2,4.6,2022-03-07 03:07:13.463601
B08SDWZ9NH,2022,3,7,84,9,4,3,0,4.7,2022-03-07 03:07:20.076118
B07DK6RSF1,2022,3,7,66,8,15,7,5,4.2,2022-03-07 03:07:27.197578
B079QQ57QS,2022,3,7,54,18,12,0,16,3.9,2022-03-07 03:07:33.457270
B01JUUHZM6,2022,3,7,67,12,8,3,9,4.3,2022-03-07 03:07:40.107591
B01CF4L28C,2022,3,7,72,15,8,3,2,4.5,2022-03-07 03:07:47.187068
B075FZRHDF,2022,3,7,84,5,6,1,4,4.6,2022-03-07 03:07:54.528956
B07K7J3C6C,2022,3,7,69,11,11,4,6,4.3,2022-03-07 03:08:00.983426
B01GVZH23U,2022,3,7,79,12,6,1,2,4.6,2022-03-07 03:08:07.181552
B00597QNBY,2022,3,7,80,9,5,2,4,4.6,2022-03-07 03:08:13.939663
B015204SSW,2022,3,7,55,0,16,0,29,3.5,2022-03-07 03:08:20.235451
B07H1N1YB7,2022,3,7,84,6,7,0,3,4.7,2022-03-07 03:08:26.829156
B006BLON64,2022,3,7,78,11,6,2,3,4.6,2022-03-07 03:08:34.219074
B082J3VF6S,2022,3,7,79,12,6,0,3,4.6,2022-03-07 03:08:41.116302
B09G9QB5YX,2022,3,7,30,13,13,22,22,3.1,2022-03-07 03:08:47.757913
B099VYX848,2022,3,7,68,11,10,6,6,4.3,2022-03-07 03:08:54.287783
B0741H3TBW,2022,3,7,82,10,5,1,3,4.7,2022-03-07 03:09:01.430115
B001ET788I,2022,3,7,75,12,6,3,4,4.5,2022-03-07 03:09:08.646125
B08NFHQVK2,2022,3,7,76,13,5,2,3,4.6,2022-03-07 03:09:15.488149
B08N7TXSSB,2022,3,7,55,19,10,12,4,4.1,2022-03-07 03:09:21.971187
B00WX7WDLM,2022,3,7,74,10,5,3,8,4.4,2022-03-07 03:09:29.671568
B01E918P3Y,2022,3,7,50,20,0,14,16,3.7,2022-03-07 03:09:36.328482
B0041PX6DS,2022,3,7,0,0,0,0,0,0,2022-03-07 03:09:49.169405
B000FGAFWW,2022,3,7,71,14,7,3,5,4.4,2022-03-07 03:09:56.965501
B00UHNVUI6,2022,3,7,58,24,17,0,2,4.3,2022-03-07 03:10:03.942584
B09J935WYT,2022,3,7,100,0,0,0,0,5,2022-03-07 03:10:10.531468
B08HJMT819,2022,3,7,54,24,15,6,2,4.2,2022-03-07 03:10:17.769751
B086MHWM6X,2022,3,7,35,12,14,7,33,3.1,2022-03-07 03:10:24.535505
B01IHVAUI0,2022,3,7,78,8,8,2,4,4.5,2022-03-07 03:10:30.759135
B07NBHJ4BT,2022,3,7,73,15,7,2,3,4.5,2022-03-07 03:10:37.945029
B08D6XLFSN,2022,3,7,63,13,11,6,7,4.2,2022-03-07 03:10:45.323360
B01DCLDBFO,2022,3,7,49,14,13,7,18,3.7,2022-03-07 03:10:52.131925
B09JTSYBX6,2022,3,7,62,0,38,0,0,4.2,2022-03-07 03:10:58.353865
B00TZMS3BM,2022,3,7,72,15,7,3,3,4.5,2022-03-07 03:11:05.545204
B07L4VWGRZ,2022,3,7,65,15,9,4,7,4.3,2022-03-07 03:11:13.283426
B0000YV6BI,2022,3,7,78,11,5,2,4,4.6,2022-03-07 03:11:20.232875
B07V9LX19F,2022,3,7,72,13,0,0,16,4.2,2022-03-07 03:11:26.952005
B0036YOTJK,2022,3,7,78,12,5,2,3,4.6,2022-03-07 03:11:33.788906
B097FBR2GZ,2022,3,7,76,8,3,5,7,4.4,2022-03-07 03:11:40.571991
B00KM8ZLYA,2022,3,7,70,15,7,2,5,4.4,2022-03-07 03:11:46.685775
B00BGVL4MK,2022,3,7,76,11,6,3,4,4.5,2022-03-07 03:11:54.305916
B08VT1W654,2022,3,7,77,14,3,2,4,4.6,2022-03-07 03:12:01.225016
B07N969Z1S,2022,3,7,70,13,8,4,4,4.4,2022-03-07 03:12:08.088137
B076GJCJYL,2022,3,7,77,13,6,2,2,4.6,2022-03-07 03:12:15.610046
B08GP5P1BR,2022,3,7,67,14,10,9,0,4.4,2022-03-07 03:12:21.856931
B08GQLSHQ6,2022,3,7,51,24,11,5,9,4,2022-03-07 03:12:28.235380
B01MYOAAR4,2022,3,7,86,7,3,2,3,4.7,2022-03-07 03:12:34.800581
B086N81D2P,2022,3,7,73,27,0,0,0,4.7,2022-03-07 03:12:41.407626
B000EMDK6K,2022,3,7,80,10,5,1,3,4.6,2022-03-07 03:12:47.526381
B00EYPKAHK,2022,3,7,82,11,2,1,4,4.7,2022-03-07 03:12:54.601229
B07W38V6DS,2022,3,7,79,7,7,0,7,4.5,2022-03-07 03:13:01.322267
B00WYD3CHE,2022,3,7,74,10,5,3,8,4.4,2022-03-07 03:13:09.095355
B07VXXVZS5,2022,3,7,42,41,17,0,0,4.2,2022-03-07 03:13:15.525908
B0912GWS6B,2022,3,7,70,13,8,2,7,4.4,2022-03-07 03:13:23.426474
B08P3Q4JVQ,2022,3,7,83,17,0,0,0,4.8,2022-03-07 03:13:29.948272
B085S84G97,2022,3,7,83,10,4,2,2,4.7,2022-03-07 03:13:37.272644
B00M78895Q,2022,3,7,72,16,7,2,3,4.5,2022-03-07 03:13:44.631598
B07G1FGC24,2022,3,7,48,25,12,5,10,3.9,2022-03-07 03:13:51.531606
B09MB1YB5Y,2022,3,7,100,0,0,0,0,5,2022-03-07 03:13:57.759205
B08PC998Q9,2022,3,7,78,11,4,2,4,4.6,2022-03-07 03:14:04.991921
B08P4N8TJW,2022,3,7,71,14,15,0,0,4.6,2022-03-07 03:14:11.146594
B0010DNF2G,2022,3,7,100,0,0,0,0,5,2022-03-07 03:14:17.009358
B076S9XPYL,2022,3,7,79,11,6,2,2,4.6,2022-03-07 03:14:24.582045
B07HMVN426,2022,3,7,70,15,8,3,3,4.5,2022-03-07 03:14:31.093334
B08G5L31DN,2022,3,7,75,9,9,6,2,4.5,2022-03-07 03:14:37.954902
B08HSGJ58P,2022,3,7,78,7,6,3,6,4.5,2022-03-07 03:14:44.610994
B06W56M6T4,2022,3,7,67,19,5,3,7,4.4,2022-03-07 03:14:51.162546
B07M7PNXKD,2022,3,7,71,21,3,3,3,4.5,2022-03-07 03:14:58.067089
B0847RWQ3Z,2022,3,7,79,13,3,2,3,4.6,2022-03-07 03:15:05.028166
B00TBJCA1S,2022,3,7,84,8,4,2,3,4.7,2022-03-07 03:15:12.022991
B097NLFHLY,2022,3,7,89,0,6,5,0,4.7,2022-03-07 03:15:19.148250
B07GQ5S5WW,2022,3,7,74,13,6,3,4,4.5,2022-03-07 03:15:26.667958
B08XQ74Y4Y,2022,3,7,77,23,0,0,0,4.8,2022-03-07 03:15:32.728787
B085SZ34K8,2022,3,7,70,17,6,4,3,4.5,2022-03-07 03:15:40.017464
B0034EA60I,2022,3,7,86,8,3,1,2,4.7,2022-03-07 03:15:47.381736
B06XYBM32G,2022,3,7,61,14,12,0,14,4.1,2022-03-07 03:15:54.668256
B0153VTN9E,2022,3,7,56,19,13,9,3,4.2,2022-03-07 03:16:01.657349
B00XARAP6O,2022,3,7,78,9,5,4,4,4.5,2022-03-07 03:16:08.615123
B08667TFP1,2022,3,7,78,11,5,3,2,4.6,2022-03-07 03:16:15.997883
B01MSSDEPK,2022,3,7,80,12,4,2,2,4.7,2022-03-07 03:26:35.148338
B09P8WV1GQ,2022,3,7,100,0,0,0,0,5,2022-03-07 03:26:41.867253
B00MEDOY2G,2022,3,7,87,9,3,1,1,4.8,2022-03-07 03:26:49.633040
B09P8WGFJ6,2022,3,7,100,0,0,0,0,5,2022-03-07 03:26:56.515823
B00MEDOY2G,2022,3,7,87,9,3,1,1,4.8,2022-03-07 03:27:03.625349
B077TWXCQV,2022,3,7,75,15,7,2,2,4.6,2022-03-07 03:27:11.185777
B075X2KL5C,2022,3,7,83,10,4,1,2,4.7,2022-03-07 03:27:19.185261
B0846G318P,2022,3,7,89,8,2,0,1,4.8,2022-03-07 03:27:26.959312
B00SK71SAG,2022,3,7,87,9,2,1,1,4.8,2022-03-07 03:27:34.033333
B08BJVHYSC,2022,3,7,84,10,4,1,2,4.7,2022-03-07 03:27:40.989724
B07VCVDRKG,2022,3,7,87,8,2,1,2,4.8,2022-03-07 03:27:48.459177
B003ZC403S,2022,3,7,80,12,5,1,2,4.7,2022-03-07 03:27:55.551151
B09P8WV1GQ,2022,3,7,100,0,0,0,0,5,2022-03-07 03:28:01.668304
B08372XNYT,2022,3,7,84,11,3,1,1,4.8,2022-03-07 03:28:09.094008
B000IB0GZA,2022,3,7,82,11,3,1,3,4.7,2022-03-07 03:28:15.968891
B08HJQR8MD,2022,3,7,68,16,9,3,4,4.4,2022-03-07 03:28:23.039408
B086Z5PWF8,2022,3,7,65,15,11,4,5,4.3,2022-03-07 03:28:30.003709
B0846G318P,2022,3,7,89,8,2,0,1,4.8,2022-03-07 03:28:42.528387
B078KGWD2P,2022,3,7,89,8,2,1,1,4.8,2022-03-07 03:28:49.744288
B084PKHGC7,2022,3,7,86,9,3,1,2,4.8,2022-03-07 03:28:57.477112
B014UUZ1FE,2022,3,7,81,12,4,1,2,4.7,2022-03-07 03:29:05.047044
B002TSA948,2022,3,7,83,10,3,1,2,4.7,2022-03-07 03:29:12.114602
B01LWIAJ3S,2022,3,7,73,16,7,2,2,4.6,2022-03-07 03:29:19.450198
B017610BG8,2022,3,7,71,15,8,3,3,4.5,2022-03-07 03:29:26.771560
B0009EILAS,2022,3,7,82,12,3,1,2,4.7,2022-03-07 03:29:34.185586
B00ZY65OSI,2022,3,7,76,14,6,2,3,4.6,2022-03-07 03:29:41.270699
B0779BMXTN,2022,3,7,85,10,3,1,2,4.7,2022-03-07 03:29:48.900235
B089C6D8W8,2022,3,7,78,14,6,1,1,4.7,2022-03-07 03:29:56.815889
B081DG1W29,2022,3,7,65,17,10,4,4,4.3,2022-03-07 03:30:05.465050
B07ZDHB832,2022,3,7,0,0,0,0,0,0,2022-03-07 03:30:09.850217
B077YDZ75C,2022,3,7,71,13,8,3,5,4.4,2022-03-07 03:30:18.016557
B08XYBBYDR,2022,3,7,85,8,3,1,2,4.7,2022-03-07 03:30:25.125678
B099HG2XJQ,2022,3,7,73,12,7,4,4,4.5,2022-03-07 03:30:32.562954
B098FK56N8,2022,3,7,69,17,5,4,5,4.4,2022-03-07 03:30:39.124771
B07FKQGN7F,2022,3,7,82,11,4,1,1,4.7,2022-03-07 03:30:46.156303
B00U6QFEJU,2022,3,7,81,11,5,1,2,4.7,2022-03-07 03:30:54.102541
B004JC3PBQ,2022,3,7,83,11,3,1,1,4.7,2022-03-07 03:31:01.471791
B00XDX7MQQ,2022,3,7,82,10,4,2,3,4.7,2022-03-07 03:31:08.588535
B01IMEJV5U,2022,3,7,79,12,5,1,2,4.7,2022-03-07 03:31:15.846884
B07PBTB187,2022,3,7,83,10,4,1,2,4.7,2022-03-07 03:31:24.485241
B09B14BJ4L,2022,3,7,82,13,3,1,1,4.8,2022-03-07 03:31:31.340169
B0089WNKVC,2022,3,7,79,11,6,2,2,4.6,2022-03-07 03:31:38.165043
B096BLQLZB,2022,3,7,64,17,11,3,5,4.3,2022-03-07 03:31:45.029131
B00R1P82UW,2022,3,7,71,16,8,2,3,4.5,2022-03-07 03:31:52.332284
B09LZ8FTKN,2022,3,7,72,11,9,3,5,4.4,2022-03-07 03:31:59.827023
B00J0A47F0,2022,3,7,84,7,5,2,2,4.7,2022-03-07 03:32:06.712592
B075N8CDGT,2022,3,7,70,15,8,3,4,4.5,2022-03-07 03:32:14.442124
B081R3C6L6,2022,3,7,85,10,2,1,2,4.7,2022-03-07 03:32:21.998054
B09F81SD66,2022,3,7,68,8,0,8,17,4,2022-03-07 03:32:30.084791
B0000535UW,2022,3,7,74,12,6,3,5,4.5,2022-03-07 03:32:37.964451
B08LR4DQLC,2022,3,7,88,8,2,1,1,4.8,2022-03-07 03:32:45.944520
B07FK8YR27,2022,3,7,84,10,4,1,1,4.7,2022-03-07 03:32:54.134126
B084MNGR5K,2022,3,7,64,12,14,7,3,4.3,2022-03-07 03:33:00.434052
B07T6JFX6W,2022,3,7,69,17,8,3,3,4.5,2022-03-07 03:33:07.639408
B00T7PA482,2022,3,7,85,9,3,1,1,4.8,2022-03-07 03:33:15.123242
B086YSFXT8,2022,3,7,74,13,8,2,2,4.6,2022-03-07 03:33:22.369529
B07TLDX9FN,2022,3,7,70,14,8,4,5,4.4,2022-03-07 03:33:29.380626
B09LJ2RBH4,2022,3,7,83,12,5,0,0,4.8,2022-03-07 03:33:35.722362
B00SK71SAG,2022,3,7,87,9,2,1,1,4.8,2022-03-07 03:33:42.926696
B09NCP2PCY,2022,3,7,0,0,100,0,0,3,2022-03-07 03:33:49.326571
B086Z5VHJM,2022,3,7,81,9,6,2,2,4.6,2022-03-07 03:34:04.098836
B07663ZTPG,2022,3,7,75,12,7,3,3,4.5,2022-03-07 03:34:11.841962
B09NGY71FW,2022,3,7,0,0,0,0,0,0,2022-03-07 03:34:18.264401
B09F8HRZRP,2022,3,7,0,0,100,0,0,3,2022-03-07 03:34:25.118475
B09BP297TJ,2022,3,7,67,16,9,3,6,4.3,2022-03-07 03:34:32.414680
B00YXXPZLO,2022,3,7,75,14,6,2,2,4.6,2022-03-07 03:34:39.804596
B081R38486,2022,3,7,84,10,3,1,2,4.7,2022-03-07 03:34:46.775597
B01NA9WHGD,2022,3,7,83,12,3,1,1,4.7,2022-03-07 03:34:53.782580
B078M6TQ87,2022,3,7,65,17,10,4,4,4.3,2022-03-07 03:35:01.226388
B00SUYRB7I,2022,3,7,80,11,6,2,2,4.6,2022-03-07 03:35:08.154741
B00BQYF21G,2022,3,7,82,11,4,1,1,4.7,2022-03-07 03:35:15.473667
B0846G298P,2022,3,7,85,9,3,1,1,4.8,2022-03-07 03:35:23.137679
B084D75H5C,2022,3,7,69,13,8,5,5,4.4,2022-03-07 03:35:30.736834
B07CHDG8PZ,2022,3,7,80,12,5,2,1,4.7,2022-03-07 03:35:37.737064
B00SXUG8GE,2022,3,7,74,13,7,2,3,4.5,2022-03-07 03:35:44.882353
B07C7NP3S3,2022,3,7,84,9,4,1,2,4.7,2022-03-07 03:35:52.153068
B08XYBMPXH,2022,3,7,82,11,3,2,2,4.7,2022-03-07 03:35:59.927459
B0846G6J5J,2022,3,7,86,10,2,1,1,4.8,2022-03-07 03:36:07.990169
B0846G298P,2022,3,7,85,9,3,1,1,4.8,2022-03-07 03:36:15.559486
B08W3M5GG9,2022,3,7,56,16,12,11,5,4.1,2022-03-07 03:36:21.889905
B002CBZB5E,2022,3,7,66,15,9,5,4,4.4,2022-03-07 03:36:28.998403
B001G60EK8,2022,3,7,81,10,4,2,3,4.6,2022-03-07 03:36:35.552799
B07G36K949,2022,3,7,77,16,5,1,1,4.7,2022-03-07 03:36:42.480710
B086Z5VHJM,2022,3,7,81,9,6,2,2,4.6,2022-03-07 03:36:48.786103
B07CYD55KZ,2022,3,7,83,10,4,1,2,4.7,2022-03-07 03:36:55.886993
B000GDDKJY,2022,3,7,78,12,5,2,3,4.6,2022-03-07 03:37:02.557194
B07HHHMJ6V,2022,3,7,68,15,9,3,4,4.4,2022-03-07 03:37:10.313000
B09MVB4BM9,2022,3,7,78,11,5,0,7,4.5,2022-03-07 03:37:17.272579
B07GT261MD,2022,3,7,86,9,3,1,2,4.8,2022-03-07 03:37:24.671316
B01HOHBDT8,2022,3,7,84,10,3,1,2,4.7,2022-03-07 03:37:31.685773
B0831KDC5K,2022,3,7,78,12,6,2,2,4.6,2022-03-07 03:37:39.165410
B08GNS58PQ,2022,3,7,69,16,9,3,3,4.4,2022-03-07 03:37:46.484810
B08RD466VQ,2022,3,7,82,14,3,1,0,4.8,2022-03-07 03:37:53.319877
B01EM45YNW,2022,3,7,68,16,8,3,5,4.4,2022-03-07 03:38:00.311653
B08373P6T7,2022,3,7,83,12,3,1,1,4.8,2022-03-07 03:38:07.195078
B07BLL9BPJ,2022,3,7,81,10,4,1,4,4.6,2022-03-07 03:38:13.985103
B08D9NK2TL,2022,3,7,78,13,6,2,2,4.6,2022-03-07 03:38:21.602728
B07Q6D1KM6,2022,3,7,82,11,3,1,4,4.7,2022-03-07 03:38:28.250008
B00OO0D8TW,2022,3,7,81,12,4,1,1,4.7,2022-03-07 03:38:35.312432
